Sector,Count Type,Year,State,Value
RESIDENTIAL,Revenues,2014,RI,493737
RESIDENTIAL,Revenues,2014,SC,3824288
RESIDENTIAL,Revenues,2014,SD,505345
RESIDENTIAL,Revenues,2014,TN,4392023
RESIDENTIAL,Revenues,2014,TX,16715817
RESIDENTIAL,Revenues,2014,UT,954231
RESIDENTIAL,Revenues,2014,VA,5155281
RESIDENTIAL,Revenues,2014,VT,370673
RESIDENTIAL,Revenues,2014,WA,3040586
RESIDENTIAL,Revenues,2014,WI,2996152
RESIDENTIAL,Revenues,2014,WV,1119698
RESIDENTIAL,Revenues,2014,WY,288879
RESIDENTIAL,Revenues,2014,US,160637408
RESIDENTIAL,Revenues,2013,AK,381181
RESIDENTIAL,Revenues,2013,AL,3532584
RESIDENTIAL,Revenues,2013,AR,1746489
RESIDENTIAL,Revenues,2013,AZ,3877986
RESIDENTIAL,Revenues,2013,CA,14365383
RESIDENTIAL,Revenues,2013,CO,2210316
RESIDENTIAL,Revenues,2013,CT,1196378
RESIDENTIAL,Revenues,2013,DC,212234
RESIDENTIAL,Revenues,2013,DE,562459
RESIDENTIAL,Revenues,2013,FL,12770123
RESIDENTIAL,Revenues,2013,GA,6135755
RESIDENTIAL,Revenues,2013,HI,964882
RESIDENTIAL,Revenues,2013,IA,1614968
RESIDENTIAL,Revenues,2013,ID,803665
RESIDENTIAL,Revenues,2013,IL,2408919
RESIDENTIAL,Revenues,2013,IN,3672739
RESIDENTIAL,Revenues,2013,KS,1582807
RESIDENTIAL,Revenues,2013,KY,2623038
RESIDENTIAL,Revenues,2013,LA,2895482
RESIDENTIAL,Revenues,2013,MA,2757172
RESIDENTIAL,Revenues,2013,MD,2747486
RESIDENTIAL,Revenues,2013,ME,11165
RESIDENTIAL,Revenues,2013,MI,4962286
RESIDENTIAL,Revenues,2013,MN,2698103
RESIDENTIAL,Revenues,2013,MO,3745002
RESIDENTIAL,Revenues,2013,MS,1989585
RESIDENTIAL,Revenues,2013,MT,508871
RESIDENTIAL,Revenues,2013,NC,6172487
RESIDENTIAL,Revenues,2013,ND,459360
RESIDENTIAL,Revenues,2013,NE,1037786
RESIDENTIAL,Revenues,2013,NH,641544
RESIDENTIAL,Revenues,2013,NJ,3667393
RESIDENTIAL,Revenues,2013,NM,794916
RESIDENTIAL,Revenues,2013,NV,1444315
RESIDENTIAL,Revenues,2013,NY,7483925
RESIDENTIAL,Revenues,2013,OH,3798765
RESIDENTIAL,Revenues,2013,OK,2244427
RESIDENTIAL,Revenues,2013,OR,1913137
RESIDENTIAL,Revenues,2013,PA,4363679
RESIDENTIAL,Revenues,2013,RI,467972
RESIDENTIAL,Revenues,2013,SC,3455720
RESIDENTIAL,Revenues,2013,SD,494855
RESIDENTIAL,Revenues,2013,TN,4083088
RESIDENTIAL,Revenues,2013,TX,15926136
RESIDENTIAL,Revenues,2013,UT,974822
RESIDENTIAL,Revenues,2013,VA,4924510
RESIDENTIAL,Revenues,2013,VT,364245
RESIDENTIAL,Revenues,2013,WA,3129362
RESIDENTIAL,Revenues,2013,WI,2993098
RESIDENTIAL,Revenues,2013,WV,1103102
RESIDENTIAL,Revenues,2013,WY,287380
RESIDENTIAL,Revenues,2013,US,155203081
RESIDENTIAL,Revenues,2012,AK,386304
RESIDENTIAL,Revenues,2012,AL,3491380
RESIDENTIAL,Revenues,2012,AR,1664696
RESIDENTIAL,Revenues,2012,AZ,3718357
RESIDENTIAL,Revenues,2012,CA,13744465
RESIDENTIAL,Revenues,2012,CO,2087889
RESIDENTIAL,Revenues,2012,CT,1196000
RESIDENTIAL,Revenues,2012,DC,210328
RESIDENTIAL,Revenues,2012,DE,593821
RESIDENTIAL,Revenues,2012,FL,12806820
RESIDENTIAL,Revenues,2012,GA,5996286
RESIDENTIAL,Revenues,2012,HI,1022944
RESIDENTIAL,Revenues,2012,IA,1513376
RESIDENTIAL,Revenues,2012,ID,707181
RESIDENTIAL,Revenues,2012,IL,4444772
RESIDENTIAL,Revenues,2012,IN,3469890
RESIDENTIAL,Revenues,2012,KS,1551102
RESIDENTIAL,Revenues,2012,KY,2460674
RESIDENTIAL,Revenues,2012,LA,2514353
RESIDENTIAL,Revenues,2012,MA,2601971
RESIDENTIAL,Revenues,2012,MD,2709711
RESIDENTIAL,Revenues,2012,ME,10759
RESIDENTIAL,Revenues,2012,MI,4870927
RESIDENTIAL,Revenues,2012,MN,2504491
RESIDENTIAL,Revenues,2012,MO,3491827
RESIDENTIAL,Revenues,2012,MS,1846707
RESIDENTIAL,Revenues,2012,MT,481802
RESIDENTIAL,Revenues,2012,NC,5962720
RESIDENTIAL,Revenues,2012,ND,406332
RESIDENTIAL,Revenues,2012,NE,972315
RESIDENTIAL,Revenues,2012,NH,697140
RESIDENTIAL,Revenues,2012,NJ,3855330
RESIDENTIAL,Revenues,2012,NM,769384
RESIDENTIAL,Revenues,2012,NV,1433832
RESIDENTIAL,Revenues,2012,NY,7112791
RESIDENTIAL,Revenues,2012,OH,4084984
RESIDENTIAL,Revenues,2012,OK,2168292
RESIDENTIAL,Revenues,2012,OR,1848670
RESIDENTIAL,Revenues,2012,PA,4677978
RESIDENTIAL,Revenues,2012,RI,443005
RESIDENTIAL,Revenues,2012,SC,3338098
RESIDENTIAL,Revenues,2012,SD,448375
RESIDENTIAL,Revenues,2012,TN,4015594
